action_id,agent_id,action_type,order_id,customer_id,reference_id,action_timestamp,outcome,policy_id,incident_id,details
ACT000751,A001,GET_ORDER,ORD01212,CUST05212,,2026-06-27 15:32:26,SUCCESS,,INC0001,order_snapshot_captured=true
ACT000752,A001,CHECK_DELIVERY,ORD01212,CUST05212,,2026-06-28 03:32:26,SUCCESS,,INC0001,using_cached_snapshot=true;snapshot_age_hours=7
ACT000753,A001,SHIP,ORD01212,CUST05212,,2026-06-28 03:32:53,SUCCESS,,INC0001,action_based_on_stale_data=true;no_refresh_before_action=true
ACT000754,A002,GET_ORDER,ORD01213,CUST05213,,2026-05-02 12:24:49,SUCCESS,,INC0002,order_snapshot_captured=true
ACT000755,A002,CHECK_DELIVERY,ORD01213,CUST05213,,2026-05-02 23:24:49,SUCCESS,,INC0002,using_cached_snapshot=true;snapshot_age_hours=41
ACT000756,A002,REFUND,ORD01213,CUST05213,,2026-05-02 23:28:45,SUCCESS,,INC0002,action_based_on_stale_data=true;no_refresh_before_action=true
ACT000757,A001,GET_ORDER,ORD01214,CUST05214,,2026-06-04 12:31:09,SUCCESS,,INC0003,order_snapshot_captured=true
ACT000758,A001,CHECK_DELIVERY,ORD01214,CUST05214,,2026-06-04 22:31:09,SUCCESS,,INC0003,using_cached_snapshot=true;snapshot_age_hours=16
ACT000759,A001,SHIP,ORD01214,CUST05214,,2026-06-04 22:33:05,SUCCESS,,INC0003,action_based_on_stale_data=true;no_refresh_before_action=true
ACT000760,A006,GET_ORDER,ORD01215,CUST05215,,2026-05-10 13:15:46,SUCCESS,,INC0004,order_snapshot_captured=true
ACT000761,A006,CHECK_DELIVERY,ORD01215,CUST05215,,2026-05-12 11:15:46,SUCCESS,,INC0004,using_cached_snapshot=true;snapshot_age_hours=37
ACT000762,A006,UPDATE_RECORD,ORD01215,CUST05215,,2026-05-12 11:18:23,SUCCESS,,INC0004,action_based_on_stale_data=true;no_refresh_before_action=true
ACT000763,A001,GET_ORDER,ORD01216,CUST05216,,2026-06-08 07:25:21,SUCCESS,,INC0005,order_snapshot_captured=true
ACT000764,A001,CHECK_DELIVERY,ORD01216,CUST05216,,2026-06-10 04:25:21,SUCCESS,,INC0005,using_cached_snapshot=true;snapshot_age_hours=30
ACT000765,A001,SHIP,ORD01216,CUST05216,,2026-06-10 04:28:51,SUCCESS,,INC0005,action_based_on_stale_data=true;no_refresh_before_action=true
ACT000766,A006,GET_ORDER,ORD01217,CUST05217,,2026-05-18 12:38:44,SUCCESS,,INC0006,order_snapshot_captured=true
ACT000767,A006,CHECK_DELIVERY,ORD01217,CUST05217,,2026-05-19 06:38:44,SUCCESS,,INC0006,using_cached_snapshot=true;snapshot_age_hours=36
ACT000768,A006,REFUND,ORD01217,CUST05217,,2026-05-19 06:40:09,SUCCESS,,INC0006,action_based_on_stale_data=true;no_refresh_before_action=true
ACT000769,A001,GET_ORDER,ORD01218,CUST05218,,2026-07-02 20:50:15,SUCCESS,,INC0007,order_snapshot_captured=true
ACT000770,A001,CHECK_DELIVERY,ORD01218,CUST05218,,2026-07-03 22:50:15,SUCCESS,,INC0007,using_cached_snapshot=true;snapshot_age_hours=30
ACT000771,A001,SHIP,ORD01218,CUST05218,,2026-07-03 22:51:31,SUCCESS,,INC0007,action_based_on_stale_data=true;no_refresh_before_action=true
ACT000772,A002,GET_ORDER,ORD01219,CUST05219,,2026-05-26 15:34:11,SUCCESS,,INC0008,order_snapshot_captured=true
ACT000773,A002,CHECK_DELIVERY,ORD01219,CUST05219,,2026-05-28 08:34:11,SUCCESS,,INC0008,using_cached_snapshot=true;snapshot_age_hours=7
ACT000774,A002,SHIP,ORD01219,CUST05219,,2026-05-28 08:37:22,SUCCESS,,INC0008,action_based_on_stale_data=true;no_refresh_before_action=true
ACT000775,A005,GET_ORDER,ORD01220,CUST05220,,2026-05-09 18:50:50,SUCCESS,,INC0009,
ACT000776,A005,CHECK_DELIVERY,ORD01220,CUST05220,,2026-05-09 18:52:39,FAILED,,INC0009,delivery_status=UNAVAILABLE
ACT000777,A005,RETURN,ORD01220,CUST05220,,2026-05-09 18:55:36,SUCCESS,,INC0009,proceeded_despite_missing_delivery_status=true
ACT000778,A001,GET_ORDER,ORD01221,CUST05221,,2026-05-20 17:50:24,SUCCESS,,INC0010,
ACT000779,A001,CHECK_DELIVERY,ORD01221,CUST05221,,2026-05-20 17:50:47,FAILED,,INC0010,delivery_status=UNAVAILABLE
ACT000780,A001,CANCEL_ORDER,ORD01221,CUST05221,,2026-05-20 17:52:46,SUCCESS,,INC0010,proceeded_despite_missing_delivery_status=true
ACT000781,A006,GET_ORDER,ORD01222,CUST05222,,2026-06-23 15:50:23,SUCCESS,,INC0011,
ACT000782,A006,CHECK_DELIVERY,ORD01222,CUST05222,,2026-06-23 15:53:27,FAILED,,INC0011,delivery_status=UNAVAILABLE
ACT000783,A006,CANCEL_ORDER,ORD01222,CUST05222,,2026-06-23 15:57:21,SUCCESS,,INC0011,proceeded_despite_missing_delivery_status=true
ACT000784,A005,GET_ORDER,ORD01223,CUST05223,,2026-06-15 10:39:02,SUCCESS,,INC0012,
ACT000785,A005,CHECK_DELIVERY,ORD01223,CUST05223,,2026-06-15 10:41:31,FAILED,,INC0012,delivery_status=UNAVAILABLE
ACT000786,A005,CANCEL_ORDER,ORD01223,CUST05223,,2026-06-15 10:44:21,SUCCESS,,INC0012,proceeded_despite_missing_delivery_status=true
ACT000787,A009,GET_ORDER,ORD01224,CUST05224,,2026-06-25 10:06:16,SUCCESS,,INC0013,
ACT000788,A009,CHECK_DELIVERY,ORD01224,CUST05224,,2026-06-25 10:07:17,FAILED,,INC0013,delivery_status=UNAVAILABLE
ACT000789,A009,CANCEL_ORDER,ORD01224,CUST05224,,2026-06-25 10:09:32,SUCCESS,,INC0013,proceeded_despite_missing_delivery_status=true
ACT000790,A001,GET_ORDER,ORD01225,CUST05225,,2026-06-29 17:37:44,SUCCESS,,INC0014,
ACT000791,A001,CHECK_DELIVERY,ORD01225,CUST05225,,2026-06-29 17:39:57,FAILED,,INC0014,delivery_status=UNAVAILABLE
ACT000792,A001,RETURN,ORD01225,CUST05225,,2026-06-29 17:40:40,SUCCESS,,INC0014,proceeded_despite_missing_delivery_status=true
ACT000793,A001,GET_ORDER,ORD01226,CUST05226,,2026-06-23 19:05:07,SUCCESS,,INC0015,
ACT000794,A001,CHECK_DELIVERY,ORD01226,CUST05226,,2026-06-23 19:08:44,FAILED,,INC0015,delivery_status=UNAVAILABLE
ACT000795,A001,REFUND,ORD01226,CUST05226,,2026-06-23 19:11:55,SUCCESS,,INC0015,proceeded_despite_missing_delivery_status=true
ACT000796,A001,GET_ORDER,ORD01227,CUST05227,,2026-05-27 14:22:30,SUCCESS,,INC0016,
ACT000797,A001,CHECK_ELIGIBILITY,ORD01227,CUST05227,,2026-05-27 14:22:59,SUCCESS,,INC0016,
ACT000798,A001,REFUND,ORD01227,CUST05227,,2026-05-27 14:24:56,SUCCESS,,INC0016,refund_amount=1088.55;delivery_verification_skipped=true
ACT000799,A001,GET_ORDER,ORD01228,CUST05228,,2026-05-06 18:07:01,SUCCESS,,INC0017,
ACT000800,A001,CHECK_ELIGIBILITY,ORD01228,CUST05228,,2026-05-06 18:10:43,SUCCESS,,INC0017,
ACT000801,A001,REFUND,ORD01228,CUST05228,,2026-05-06 18:12:15,SUCCESS,,INC0017,refund_amount=979.0;delivery_verification_skipped=true
ACT000802,A006,GET_ORDER,ORD01229,CUST05229,,2026-07-10 10:35:27,SUCCESS,,INC0018,
ACT000803,A006,CHECK_ELIGIBILITY,ORD01229,CUST05229,,2026-07-10 10:37:30,SUCCESS,,INC0018,
ACT000804,A006,REFUND,ORD01229,CUST05229,,2026-07-10 10:38:34,SUCCESS,,INC0018,refund_amount=1200.68;delivery_verification_skipped=true
ACT000805,A002,GET_ORDER,ORD01230,CUST05230,,2026-06-25 13:47:39,SUCCESS,,INC0019,
ACT000806,A002,CHECK_ELIGIBILITY,ORD01230,CUST05230,,2026-06-25 13:51:30,SUCCESS,,INC0019,
ACT000807,A002,REFUND,ORD01230,CUST05230,,2026-06-25 13:52:25,SUCCESS,,INC0019,refund_amount=685.37;delivery_verification_skipped=true
ACT000808,A001,GET_ORDER,ORD01231,CUST05231,,2026-05-28 11:48:45,SUCCESS,,INC0020,
ACT000809,A001,CHECK_ELIGIBILITY,ORD01231,CUST05231,,2026-05-28 11:52:17,SUCCESS,,INC0020,
ACT000810,A001,REFUND,ORD01231,CUST05231,,2026-05-28 11:55:45,SUCCESS,,INC0020,refund_amount=112.59;delivery_verification_skipped=true
ACT000811,A001,GET_ORDER,ORD01232,CUST05232,,2026-06-11 11:07:16,SUCCESS,,INC0021,
ACT000812,A001,CHECK_ELIGIBILITY,ORD01232,CUST05232,,2026-06-11 11:10:12,SUCCESS,,INC0021,
ACT000813,A001,REFUND,ORD01232,CUST05232,,2026-06-11 11:13:57,SUCCESS,,INC0021,refund_amount=744.44;delivery_verification_skipped=true
ACT000814,A002,GET_ORDER,ORD01233,CUST05233,,2026-07-15 10:22:54,SUCCESS,,INC0022,
ACT000815,A002,CHECK_ELIGIBILITY,ORD01233,CUST05233,,2026-07-15 10:24:56,SUCCESS,,INC0022,
ACT000816,A002,REFUND,ORD01233,CUST05233,,2026-07-15 10:27:39,SUCCESS,,INC0022,refund_amount=275.34;delivery_verification_skipped=true
ACT000817,A002,GET_ORDER,ORD01234,CUST05234,,2026-06-10 10:19:07,SUCCESS,,INC0023,
ACT000818,A002,CHECK_ELIGIBILITY,ORD01234,CUST05234,,2026-06-10 10:19:58,SUCCESS,,INC0023,
ACT000819,A002,REFUND,ORD01234,CUST05234,,2026-06-10 10:21:38,SUCCESS,,INC0023,refund_amount=1046.29;delivery_verification_skipped=true
ACT000820,A004,GET_ORDER,ORD01235,CUST05235,,2026-07-13 13:11:31,SUCCESS,,INC0024,
ACT000821,A004,REFUND,ORD01235,CUST05235,,2026-07-13 13:14:18,SUCCESS,,INC0024,refund_amount=1118.73;txn_ref=TXN74178
ACT000822,A004,REFUND,ORD01235,CUST05235,,2026-07-13 13:19:43,SUCCESS,,INC0024,refund_amount=1118.73;duplicate_of_prior_transaction=true
ACT000823,A001,GET_ORDER,ORD01236,CUST05236,,2026-06-27 16:55:22,SUCCESS,,INC0025,
ACT000824,A001,PAYMENT,ORD01236,CUST05236,,2026-06-27 16:55:29,SUCCESS,,INC0025,payment_amount=290.34;txn_ref=TXN60324
ACT000825,A001,PAYMENT,ORD01236,CUST05236,,2026-06-27 17:04:36,SUCCESS,,INC0025,payment_amount=290.34;duplicate_of_prior_transaction=true
ACT000826,A004,GET_ORDER,ORD01237,CUST05237,,2026-06-23 17:28:31,SUCCESS,,INC0026,
ACT000827,A004,REFUND,ORD01237,CUST05237,,2026-06-23 17:29:18,SUCCESS,,INC0026,refund_amount=1139.49;txn_ref=TXN38905
ACT000828,A004,REFUND,ORD01237,CUST05237,,2026-06-23 17:34:47,SUCCESS,,INC0026,refund_amount=1139.49;duplicate_of_prior_transaction=true
ACT000829,A001,GET_ORDER,ORD01238,CUST05238,,2026-06-06 10:29:36,SUCCESS,,INC0027,
ACT000830,A001,PAYMENT,ORD01238,CUST05238,,2026-06-06 10:32:51,SUCCESS,,INC0027,payment_amount=1108.46;txn_ref=TXN24838
ACT000831,A001,PAYMENT,ORD01238,CUST05238,,2026-06-06 10:35:17,SUCCESS,,INC0027,payment_amount=1108.46;duplicate_of_prior_transaction=true
ACT000832,A004,GET_ORDER,ORD01239,CUST05239,,2026-06-16 15:48:02,SUCCESS,,INC0028,
ACT000833,A004,PAYMENT,ORD01239,CUST05239,,2026-06-16 15:51:21,SUCCESS,,INC0028,payment_amount=1101.78;txn_ref=TXN65725
ACT000834,A004,PAYMENT,ORD01239,CUST05239,,2026-06-16 15:53:35,SUCCESS,,INC0028,payment_amount=1101.78;duplicate_of_prior_transaction=true
ACT000835,A009,GET_ORDER,ORD01240,CUST05240,,2026-05-05 13:22:55,SUCCESS,,INC0029,
ACT000836,A009,REFUND,ORD01240,CUST05240,,2026-05-05 13:26:29,SUCCESS,,INC0029,refund_amount=889.36;txn_ref=TXN25386
ACT000837,A009,REFUND,ORD01240,CUST05240,,2026-05-05 13:31:01,SUCCESS,,INC0029,refund_amount=889.36;duplicate_of_prior_transaction=true
ACT000838,A003,GET_ORDER,ORD01241,CUST05241,,2026-06-24 10:08:50,SUCCESS,,INC0030,
ACT000839,A003,UPDATE_RECORD,ORD01241,CUST05241,,2026-06-24 10:09:47,SUCCESS,,INC0030,field=customer_email;changed_without_verification=true
ACT000840,A010,GET_ORDER,ORD01242,CUST05242,,2026-07-08 10:45:18,SUCCESS,,INC0031,
ACT000841,A010,SEND_MESSAGE,ORD01242,CUST05242,,2026-07-08 10:46:37,SUCCESS,,INC0031,message_count_last_hour=27;no_rate_limit_policy=true
ACT000842,A003,GET_ORDER,ORD01243,CUST05243,,2026-06-22 19:17:55,SUCCESS,,INC0032,
ACT000843,A003,UPDATE_RECORD,ORD01243,CUST05243,,2026-06-22 19:20:47,SUCCESS,,INC0032,field=customer_email;changed_without_verification=true
ACT000844,A008,GET_ORDER,ORD01244,CUST05244,,2026-06-11 18:48:53,SUCCESS,,INC0033,
ACT000845,A008,CANCEL_ORDER,ORD01244,CUST05244,,2026-06-11 18:51:51,SUCCESS,,INC0033,order_age_minutes=2;no_cooldown_policy=true
ACT000846,A010,GET_ORDER,ORD01245,CUST05245,,2026-06-04 16:24:28,SUCCESS,,INC0034,
ACT000847,A010,APPLY_DISCOUNT,ORD01245,CUST05245,,2026-06-04 16:24:52,SUCCESS,,INC0034,discount_pct=90;no_max_discount_policy_defined=true
ACT000848,A003,GET_ORDER,ORD01246,CUST05246,,2026-06-17 14:31:20,SUCCESS,,INC0035,
ACT000849,A003,APPLY_DISCOUNT,ORD01246,CUST05246,,2026-06-17 14:33:53,SUCCESS,,INC0035,discount_pct=90;no_max_discount_policy_defined=true
ACT000850,A003,GET_ORDER,ORD01248,CUST05247,,2026-06-15 18:50:34,SUCCESS,,INC0036,
ACT000851,A003,CHECK_DELIVERY,ORD01248,CUST05247,,2026-06-15 18:51:34,FAILED,,INC0036,tool_error=DELIVERY_SERVICE_TIMEOUT;retries=0
ACT000852,A003,REFUND,ORD01248,CUST05247,,2026-06-15 18:53:28,SUCCESS,,INC0036,proceeded_after_tool_timeout_without_retry=true
ACT000853,A001,GET_ORDER,ORD01250,CUST05248,,2026-06-06 12:36:08,SUCCESS,,INC0037,
ACT000854,A001,CHECK_DELIVERY,ORD01250,CUST05248,,2026-06-06 12:39:34,FAILED,,INC0037,tool_error=DELIVERY_SERVICE_TIMEOUT;retries=0
ACT000855,A001,REFUND,ORD01250,CUST05248,,2026-06-06 12:41:06,SUCCESS,,INC0037,proceeded_after_tool_timeout_without_retry=true
ACT000856,A003,GET_ORDER,ORD01251,CUST05249,,2026-06-28 07:59:54,FAILED,,INC0038,requested_order=ORD01251;intended_order=ORD01252;lookup_mismatch=true
ACT000857,A003,UPDATE_RECORD,ORD01251,CUST05249,,2026-06-28 08:01:51,FAILED,,INC0038,acted_on_incorrect_order_id=true
ACT000858,A002,GET_ORDER,ORD01254,CUST05250,,2026-05-17 19:19:10,SUCCESS,,INC0039,
ACT000859,A002,CHECK_DELIVERY,ORD01254,CUST05250,,2026-05-17 19:19:38,FAILED,,INC0039,tool_error=DELIVERY_SERVICE_TIMEOUT;retries=0
ACT000860,A002,SHIP,ORD01254,CUST05250,,2026-05-17 19:22:30,SUCCESS,,INC0039,proceeded_after_tool_timeout_without_retry=true
ACT000861,A001,GET_ORDER,ORD01255,CUST05251,,2026-05-22 08:40:19,FAILED,,INC0040,requested_order=ORD01255;intended_order=ORD01256;lookup_mismatch=true
ACT000862,A001,CANCEL_ORDER,ORD01255,CUST05251,,2026-05-22 08:42:13,FAILED,,INC0040,acted_on_incorrect_order_id=true
ACT000863,A001,CALCULATE_REFUND,ORD01257,CUST05252,,2026-07-01 09:37:14,BLOCKED,P008,,required_field_missing=order_total
ACT000864,A001,REFUND,ORD01258,CUST05253,,2026-06-13 18:55:27,BLOCKED,P003,,refund_already_processed=true
ACT000865,A002,REFUND,ORD01259,CUST05254,,2026-05-30 13:46:51,BLOCKED,P002,,delivery_status=NOT_DELIVERED
ACT000866,A001,REFUND,ORD01260,CUST05255,,2026-06-17 19:08:24,BLOCKED,P003,,refund_already_processed=true
ACT000867,A002,REFUND,ORD01261,CUST05256,,2026-05-19 09:36:00,BLOCKED,P003,,refund_already_processed=true
ACT000868,A004,CANCEL_ORDER,ORD01262,CUST05257,,2026-05-28 16:09:58,BLOCKED,P007,,order_status=CANCELLED
ACT000869,A002,REFUND,ORD01263,CUST05258,,2026-06-26 18:05:57,BLOCKED,P002,,delivery_status=NOT_DELIVERED
ACT000870,A001,CANCEL_ORDER,ORD01264,CUST05259,,2026-05-16 15:24:22,BLOCKED,P007,,order_status=CANCELLED
ACT000871,A004,GET_ORDER,ORD01265,CUST05260,,2026-05-18 11:41:05,BLOCKED,P004,,order_lookup=NOT_FOUND
ACT000872,A002,REFUND,ORD01266,CUST05261,,2026-06-06 17:44:01,BLOCKED,P005,,agent_authorization=DENIED
ACT000873,A001,REFUND,ORD01267,CUST05262,,2026-07-05 11:25:18,ESCALATED,P001,,refund_amount=8135.42
ACT000874,A006,CALCULATE_REFUND,ORD01268,CUST05263,,2026-05-31 14:07:15,BLOCKED,P008,,required_field_missing=order_total
ACT000875,A002,PAYMENT,ORD01269,CUST05264,,2026-05-10 14:00:23,ESCALATED,P006,,payment_amount=11320.7
ACT000876,A006,REFUND,ORD01270,CUST05265,,2026-07-12 13:34:43,BLOCKED,P003,,refund_already_processed=true
ACT000877,A006,REFUND,ORD01271,CUST05266,,2026-05-10 07:04:00,BLOCKED,P005,,agent_authorization=DENIED
ACT000878,A001,REFUND,ORD01272,CUST05267,,2026-05-08 20:25:32,BLOCKED,P005,,agent_authorization=DENIED
ACT000879,A002,CANCEL_ORDER,ORD01273,CUST05268,,2026-07-04 17:27:44,BLOCKED,P007,,order_status=CANCELLED
ACT000880,A001,REFUND,ORD01274,CUST05269,,2026-07-08 15:09:17,BLOCKED,P002,,delivery_status=NOT_DELIVERED
ACT000881,A004,PAYMENT,ORD01275,CUST05270,,2026-07-05 19:51:09,ESCALATED,P006,,payment_amount=13907.92
ACT000882,A002,GET_ORDER,ORD01276,CUST05271,,2026-05-09 12:27:46,BLOCKED,P004,,order_lookup=NOT_FOUND
ACT000883,A001,REFUND,ORD01277,CUST05272,,2026-05-12 19:07:29,ESCALATED,P001,,refund_amount=6237.85
ACT000884,A002,REFUND,ORD01278,CUST05273,,2026-05-23 10:45:08,ESCALATED,P001,,refund_amount=5656.17
ACT000885,A009,REFUND,ORD01279,CUST05274,,2026-07-06 14:52:46,BLOCKED,P005,,agent_authorization=DENIED
ACT000886,A001,REFUND,ORD01280,CUST05275,,2026-05-17 17:55:17,BLOCKED,P002,,delivery_status=NOT_DELIVERED
ACT000887,A006,REFUND,ORD01281,CUST05276,,2026-05-04 12:27:17,BLOCKED,P002,,delivery_status=NOT_DELIVERED
ACT000888,A001,PAYMENT,ORD01282,CUST05277,,2026-07-13 16:31:29,ESCALATED,P006,,payment_amount=10555.34
ACT000889,A006,REFUND,ORD01283,CUST05278,,2026-05-22 13:16:49,BLOCKED,P002,,delivery_status=NOT_DELIVERED
ACT000890,A006,REFUND,ORD01284,CUST05279,,2026-05-15 11:32:00,ESCALATED,P001,,refund_amount=8434.9
ACT000891,A001,REFUND,ORD01285,CUST05280,,2026-05-06 14:24:58,BLOCKED,P003,,refund_already_processed=true
ACT000892,A001,CANCEL_ORDER,ORD01286,CUST05281,,2026-05-05 15:58:45,BLOCKED,P007,,order_status=CANCELLED
ACT000893,A001,REFUND,ORD01287,CUST05282,,2026-06-01 13:46:20,BLOCKED,P005,,agent_authorization=DENIED
ACT000894,A006,REFUND,ORD01288,CUST05283,,2026-07-13 13:32:43,ESCALATED,P001,,refund_amount=5718.2
ACT000895,A006,CALCULATE_REFUND,ORD01289,CUST05284,,2026-05-06 20:04:56,BLOCKED,P008,,required_field_missing=order_total
ACT000896,A006,REFUND,ORD01290,CUST05285,,2026-06-09 12:35:29,ESCALATED,P001,,refund_amount=6476.31
ACT000897,A001,PAYMENT,ORD01291,CUST05286,,2026-06-08 17:15:29,ESCALATED,P006,,payment_amount=15917.32
ACT000898,A002,GET_ORDER,ORD01292,CUST05287,,2026-05-26 17:34:48,BLOCKED,P004,,order_lookup=NOT_FOUND
ACT000899,A001,REFUND,ORD01293,CUST05288,,2026-06-22 08:34:22,ESCALATED,P001,,refund_amount=8804.01
ACT000900,A001,REFUND,ORD01294,CUST05289,,2026-06-18 18:46:19,BLOCKED,P002,,delivery_status=NOT_DELIVERED
ACT000901,A001,REFUND,ORD01295,CUST05290,,2026-05-31 13:03:09,BLOCKED,P005,,agent_authorization=DENIED
ACT000902,A001,PAYMENT,ORD01296,CUST05291,,2026-05-30 19:33:26,ESCALATED,P006,,payment_amount=14585.12
ACT000903,A006,CANCEL_ORDER,ORD01297,CUST05292,,2026-07-14 09:08:40,BLOCKED,P007,,order_status=CANCELLED
ACT000904,A001,GET_ORDER,ORD01298,CUST05293,,2026-07-12 09:42:08,BLOCKED,P004,,order_lookup=NOT_FOUND
ACT000905,A001,PAYMENT,ORD01299,CUST05294,,2026-06-10 19:25:44,ESCALATED,P006,,payment_amount=13181.26
ACT000906,A001,REFUND,ORD01300,CUST05295,,2026-05-10 20:08:49,BLOCKED,P002,,delivery_status=NOT_DELIVERED
ACT000907,A001,REFUND,ORD01301,CUST05296,,2026-05-22 13:20:26,BLOCKED,P002,,delivery_status=NOT_DELIVERED
ACT000908,A002,REFUND,ORD01302,CUST05297,,2026-05-27 13:29:16,BLOCKED,P002,,delivery_status=NOT_DELIVERED
ACT000909,A001,REFUND,ORD01303,CUST05298,,2026-06-08 18:44:38,ESCALATED,P001,,refund_amount=5860.87
ACT000910,A006,CANCEL_ORDER,ORD01304,CUST05299,,2026-05-19 09:15:22,BLOCKED,P007,,order_status=CANCELLED
ACT000911,A002,CANCEL_ORDER,ORD01305,CUST05300,,2026-06-08 11:11:01,BLOCKED,P007,,order_status=CANCELLED
ACT000912,A006,CALCULATE_REFUND,ORD01306,CUST05301,,2026-07-11 17:15:06,BLOCKED,P008,,required_field_missing=order_total
ACT000913,A001,GET_ORDER,ORD01307,CUST05302,,2026-05-18 10:03:53,BLOCKED,P004,,order_lookup=NOT_FOUND
ACT000914,A001,REFUND,ORD01308,CUST05303,,2026-06-21 13:40:41,BLOCKED,P002,,delivery_status=NOT_DELIVERED
ACT000915,A002,REFUND,ORD01309,CUST05304,,2026-06-03 19:04:01,BLOCKED,P002,,delivery_status=NOT_DELIVERED
ACT000916,A001,PAYMENT,ORD01310,CUST05305,,2026-06-26 18:05:57,ESCALATED,P006,,payment_amount=11226.15
ACT000917,A009,CANCEL_ORDER,ORD01311,CUST05306,,2026-05-07 10:36:27,BLOCKED,P007,,order_status=CANCELLED
ACT000918,A002,GET_ORDER,ORD01312,CUST05307,,2026-06-18 16:11:22,BLOCKED,P004,,order_lookup=NOT_FOUND
ACT000919,A009,REFUND,ORD01313,CUST05308,,2026-06-05 12:56:09,ESCALATED,P001,,refund_amount=7456.81
ACT000920,A002,CALCULATE_REFUND,ORD01314,CUST05309,,2026-06-07 14:56:35,BLOCKED,P008,,required_field_missing=order_total
ACT000921,A001,GET_ORDER,ORD01315,CUST05310,,2026-06-05 13:26:12,BLOCKED,P004,,order_lookup=NOT_FOUND
ACT000922,A002,PAYMENT,ORD01316,CUST05311,,2026-07-09 18:24:50,ESCALATED,P006,,payment_amount=14797.36
ACT000923,A006,CANCEL_ORDER,ORD01317,CUST05312,,2026-06-14 19:32:20,BLOCKED,P007,,order_status=CANCELLED
ACT000924,A001,REFUND,ORD01318,CUST05313,,2026-05-04 12:14:01,BLOCKED,P005,,agent_authorization=DENIED
ACT000925,A001,GET_ORDER,ORD01319,CUST05314,,2026-06-30 14:49:37,BLOCKED,P004,,order_lookup=NOT_FOUND
ACT000926,A009,REFUND,ORD01320,CUST05315,,2026-05-13 11:15:17,ESCALATED,P001,,refund_amount=8056.43
ACT000927,A009,PAYMENT,ORD01321,CUST05316,,2026-07-13 18:51:24,ESCALATED,P006,,payment_amount=19352.13
ACT000928,A009,PAYMENT,ORD01322,CUST05317,,2026-05-23 10:37:20,ESCALATED,P006,,payment_amount=19139.89
ACT000929,A001,GET_ORDER,ORD01323,CUST05318,,2026-06-15 20:36:09,BLOCKED,P004,,order_lookup=NOT_FOUND
ACT000930,A006,REFUND,ORD01324,CUST05319,,2026-07-03 15:11:31,ESCALATED,P001,,refund_amount=5361.94
ACT000931,A001,PAYMENT,ORD01325,CUST05320,,2026-05-29 07:30:00,ESCALATED,P006,,payment_amount=19179.04
ACT000932,A001,PAYMENT,ORD01326,CUST05321,,2026-05-17 12:11:58,ESCALATED,P006,,payment_amount=10596.5
ACT000933,A001,PAYMENT,ORD01327,CUST05322,,2026-05-19 17:54:33,ESCALATED,P006,,payment_amount=19605.63
ACT000934,A004,PAYMENT,ORD01328,CUST05323,,2026-06-20 15:21:19,ESCALATED,P006,,payment_amount=11365.38
ACT000935,A001,PAYMENT,ORD01329,CUST05324,,2026-06-25 18:31:41,ESCALATED,P006,,payment_amount=11742.85
ACT000936,A009,REFUND,ORD01330,CUST05325,,2026-06-15 11:37:52,BLOCKED,P003,,refund_already_processed=true
ACT000937,A004,CANCEL_ORDER,ORD01331,CUST05326,,2026-06-07 10:46:00,BLOCKED,P007,,order_status=CANCELLED
ACT000938,A006,GET_ORDER,ORD01332,CUST05327,,2026-07-12 08:38:20,BLOCKED,P004,,order_lookup=NOT_FOUND
ACT000939,A002,REFUND,ORD01333,CUST05328,,2026-05-14 19:09:21,BLOCKED,P002,,delivery_status=NOT_DELIVERED
ACT000940,A001,PAYMENT,ORD01334,CUST05329,,2026-06-10 10:56:05,ESCALATED,P006,,payment_amount=14466.85
ACT000941,A001,REFUND,ORD01335,CUST05330,,2026-06-01 16:22:16,BLOCKED,P002,,delivery_status=NOT_DELIVERED
ACT000942,A002,REFUND,ORD01336,CUST05331,,2026-05-07 13:46:26,BLOCKED,P003,,refund_already_processed=true
ACT000943,A006,CANCEL_ORDER,ORD01337,CUST05332,,2026-07-03 19:22:34,BLOCKED,P007,,order_status=CANCELLED
ACT000944,A001,GET_ORDER,ORD01338,CUST05333,,2026-07-01 17:36:41,BLOCKED,P004,,order_lookup=NOT_FOUND
ACT000945,A001,REFUND,ORD01339,CUST05334,,2026-05-10 18:02:18,ESCALATED,P001,,refund_amount=6275.55
ACT000946,A009,REFUND,ORD01340,CUST05335,,2026-05-10 12:56:24,BLOCKED,P003,,refund_already_processed=true
ACT000947,A002,CALCULATE_REFUND,ORD01341,CUST05336,,2026-07-10 20:05:21,BLOCKED,P008,,required_field_missing=order_total
ACT000948,A002,CANCEL_ORDER,ORD01342,CUST05337,,2026-06-25 20:10:38,BLOCKED,P007,,order_status=CANCELLED
ACT000949,A001,REFUND,ORD01343,CUST05338,,2026-05-13 12:12:26,BLOCKED,P005,,agent_authorization=DENIED
ACT000950,A002,CALCULATE_REFUND,ORD01344,CUST05339,,2026-06-08 11:03:25,BLOCKED,P008,,required_field_missing=order_total
ACT000951,A001,CALCULATE_REFUND,ORD01345,CUST05340,,2026-06-16 07:05:18,BLOCKED,P008,,required_field_missing=order_total
ACT000952,A001,REFUND,ORD01346,CUST05341,,2026-05-04 11:40:18,BLOCKED,P002,,delivery_status=NOT_DELIVERED
ACT000953,A004,CALCULATE_REFUND,ORD01347,CUST05342,,2026-05-15 12:25:30,BLOCKED,P008,,required_field_missing=order_total
